novdescription,class,violationstatus,bbl
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          CEILING,         1st DOOR  FROM EAST AT SOUTH WALL,         1st DOOR FRAME  FROM EAST AT SOUTH WALL,         SOUTH WALL,         EAST WALL,         WEST WALL IN THE BATHROOM  LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016280050
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WEST WALL  IN THE BATHROOM  LOCATED AT APT 10, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016280050
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 10, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY SECURE THE LOOSE BASIN TO THE BASIN CABINET  IN THE BATHROOM  LOCATED AT APT 10, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016280050
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING  IN THE BATHROOM  LOCATED AT APT 10, 3rd STORY, 2nd APARTMENT FROM WEST AT NORTH",B,Close,1016280050
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 27, 5th STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016280050
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE CEILINGS, WALLS, DOORFRAMES AND WINDOWFRAMES  IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016280050
"SECTION 27-2005 ADM CODE  REFIT THE APARTMENT ENTRANCE DOOR  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE DOORCHIME TO THE APARTMENT ENTRANCE DOOR  IN THE FOYER  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,1016280050
"SECTION 27-2043 ADM CODE  PROVIDE A LOCK AND KEY TO THE ENTRANCE DOOR OF DWELLING UNIT AND, IF A CL A MULTIPLE DWELLING, ALSO A CHAIN GUARD  IN THE FOYER  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,1016280050
"SECTION 27-2026 ADM CODE  REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASTE PIPE UNDER SINK  IN THE KITCHEN  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",B,Close,1016280050
"SECTION 27-2026 ADM CODE  REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET ,  IN THE BATHROOM  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",B,Close,1016280050
"SECTION 27-2026 ADM CODE  REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASTE PIPE TO THE BATHTUB  IN THE BATHROOM  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",B,Close,1016280050
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT THE WEST WALL  IN THE BATHROOM  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",A,Close,1016280050
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",B,Close,1016280050
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",B,Close,1016280050
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS , APARTMENT ENTRANCE DOOR  IN THE FOYER  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",B,Close,1016280050
"SECTION 27-2043 ADM CODE  PROVIDE A LOCK AND KEY TO THE ENTRANCE DOOR OF DWELLING UNIT AND, IF A CL A MULTIPLE DWELLING, ALSO A CHAN GUARD  IN THE FOYER  LOCATED AT APT 22, 5th STORY, APARTMENT AT  NORTH",A,Close,1016280050
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR , DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION AT WASTE PIPE UNDER SINK  IN THE KITCHEN  LOCATED AT APT 14, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST",B,Close,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE EMANEL GLAZE TO THE BATHTUB (FLOOR SLOPPING APPROX 5 INCHES AT A 6 FOOT SPAN)  IN THE BATHROOM  LOCATED AT APT 14, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST",B,Close,1016280050
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE BATHROOM  LOCATED AT APT 14, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST",B,Close,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD SUBFLOOR AND SUPPORTS  IN THE BATHROOM  LOCATED AT APT 14, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST",C,Close,1016280050
"SECTION 27-2043 ADM CODE  PROVIDE A LOCK AND KEY TO THE ENTRANCE DOOR OF DWELLING UNIT AND, IF A CL A MULTIPLE DWELLING, ALSO A CHAIN GUARD  IN THE FOYER  LOCATED AT APT 14, 3rd STORY, 2nd APARTMENT FROM SOUTH AT WEST",A,Close,1016280050
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING KEY OPERATED LOCK AT DOOR LEADING TO FIRE ESCAPE WINDOW  IN THE 1st ROOM  FROM EAST LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM WINDOW TO FIRE ESCAPE OR PROVIDE APPROVED TYPE GATE ..  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF HOUSE HOLD FURNITURE LEADING TO FIRE ESCAPE WINDOW  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          1st RISER  FROM EAST AT SOUTH WALL IN THE 1st ROOM  FROM EAST LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PRESUMED LEAD PAINT THAT IS PEELING OR ON A DETERIORATED SUBSURFACE USING WORK PRACTICES SET FORTH IN 28 RCNY ?11-06(B)(2)          NORTH WALL,         WEST WALL IN THE 4th BATHROOM  FROM EAST LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2026 ADM CODE  REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET ...  IN THE BATHROOM  LOCATED AT APT 17, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ...  IN THE ENTRANCE  LOCATED AT APT 17, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ...  IN THE ENTRANCE  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016280050
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM WINDOW TO FIRE ESCAPE OR PROVIDE APPROVED TYPE GATE ,  IN THE 2nd ROOM  FROM NORTH AT EAST LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016280050
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SALDING HOT WATER  IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER   IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT           CEILING,         NORTH WALL IN THE BATHROOM  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016280050
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE           WEST WALL,         NORTH WALL IN THE KITCHEN  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016280050
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016280050
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE BATHROOM ,  THE KITCHEN   LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016280050
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE METAL TREAD 4TH AND 5TH FROM BOTTOM UP   AT 1st FIRE ESCAPE  FROM NORTH, 1st STORY",C,Close,1016280050
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE  METAL TREAD 4TH FROM BOTTOM UP   AT 1st FIRE ESCAPE  FROM NORTH, 5th STORY",C,Close,1016280050
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE METAL TREAD 9TH FROM BOTTOM UP   AT 1st FIRE ESCAPE  FROM NORTH AT WEST, 4th STORY",C,Close,1016280050
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE METAL TREAD 2ND AND 6TH FROM BOTTOM UP   AT FIRE ESCAPE, 3rd STORY",C,Close,1016280050
"SECTION 27-2028, 2032 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016280050
"SECTION 27-2031 ADM CODE  PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016280050
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER   IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE RETURN BUZZER TO THE INTER-COM SYSTEM  IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Close,1016280050
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER  IN THE ENTIRE APARTMENT  LOCATED AT APT 19, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Close,1016280050
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2046.1, 2046.2 HMC: PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES. IN THE ENTIRE APARTMENT  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE  INTERCOM SYSTEM   IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,1016280050
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE  LOWER SASH WINDOW GLASS AT INTERMITIED LANDING   AT PUBLIC HALL, 1st STORY",C,Close,1016280050
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE  MARBLE TREAD FIRST AND SECOND FROM BOTTOM UP AT INTERMEDIATE  LANDING   AT PUBLIC HALL, 2nd STORY",C,Close,1016280050
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... (APPROX. 12 SQ. FT.) AT            CEILING,         EAST WALL,         NORTH WALL,         WEST WALL,         SOUTH WALL IN THE BATHROOM  LOCATED AT APT 9, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES  IN THE KITCHEN  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",A,Open,1016280050
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE 1st ROOM  FROM EAST AT NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",A,Open,1016280050
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WEST AND NORTH WALLS  IN THE 1st ROOM  FROM EAST AT NORTH LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",A,Open,1016280050
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE KITCHEN ,  THE BATHROOM ,  THE 2nd ROOM  FROM EAST AT NORTH,  THE 1st ROOM  FROM EAST  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Open,1016280050
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF HOT WATER EXCEEDING 130 DEGREES FARENHEIT AT ALL HOT WATER FIXTURES  IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Open,1016280050
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOODEN FLOOR.  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Open,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 6; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 17, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. MISSING WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;            IN THE ENTIRE APARTMENT  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 1, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 1;         LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 9, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         LOCATED AT APT 9, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",C,Open,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 2;         IN THE ENTIRE APARTMENT  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 2;         IN THE ENTIRE APARTMENT  LOCATED AT APT 6, 2nd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016280050
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... 3 SQ FT AT WEST WALL AND 3 SQ FT AT           SOUTH WALL IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Open,1016280050
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING AND           NORTH WALL IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Open,1016280050
"SECTION  27-2046.1 HMC: POST A PROPER NOTICE OF CARBON MONOXIDE DETECTING DEVICE REQUIREMENTS, IN A FORM APPROVED BY THE COMMISSIONER, IN A COMMON AREA OF A CLASS A MULTIPLE DWELLING NEAR INSPECTION CERTIFICATE OR PROVIDE NOTICE TO TENANTS IN A PRIVATE DWELLING.  AT PUBLIC HALL, 1st STORY",A,Open,1016280050
"SECTION 27-2005, 2007 ADM CODE  AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES CONSISTING OF PLASTIC SHEET COVER HANGING FROM 6TH STORY BALCONY OBSTRUCTING WINDOW AT BUILDING SOUTH",B,Open,1016280050
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE.  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Open,1016280050
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE.  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Open,1016280050
"SECTION 27-2029 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT  LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016300002
"SECTION 27-2031 ADM CODE  PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT  LOCATED AT APT 3A, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,1016300002
SECTION  27-2033 ADM CODE  PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED  AT CELLAR,C,Close,1016300002
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 3A, 3rd STORY",B,Open,1016300002
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 3A, 3rd STORY",B,Open,1016300002
"SECTION 27-2081 ADM CODE  DISCONTINUE USE OF ROOMS FOR LIVING PURPOSES OR SLEEPING IN DUPLEX APT IN CELLAR  IN THE ENTIRE APARTMENT  LOCATED AT APT 1B, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",B,Open,1016300002
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0;         AT PUBLIC HALL, 1st STORY",C,Open,1016300002
"SECTION 329, M/D LAW AND DEPT. RULES AND REGS.  PROVIDE A COMPLETED CERTIFICATE OF INSPECTION VISITS IN A PROPER FRAME AT OR NEAR MAILBOXES, BOTTOM EDGE OF FRAME BETWEEN 48-62 INCHES ABOVE FLOOR MISSING   AT PUBLIC HALL, 1st STORY",A,Close,1016300002
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AT ROOM LOWER LEVEL  LOCATED AT APT 1A, 1st STORY",C,Close,1016300002
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CEILING AT ROOM LOWER LEVEL  LOCATED AT APT 1A",B,Close,1016300002
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING KEY OPERATED INSTALLED ON THE DOOR OF THE ROOM LEADING TO THE FIRE ESCAPE  IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 15, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,1016300072
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE TOP WINDOW SASH  IN THE 1st ROOM  FROM NORTH AT EAST LOCATED AT APT 15, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",B,Close,1016300072
